time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4000000000000017,1.4779508103753929,1.5932527592757662,16.986537506593265,0.2353328309837499,5.969790829948762,0.0,2.627392298450616,2.407077052651837,4.810924177857237,0.1187789526209506,-0.23357422093574973,0.0,460.4929598186937,459.6518137186908,458.90027756667337,460.4525425063315
2.4600000000000017,1.641700001867922,1.7420202222175754,17.275807601114696,0.24226749372777512,5.955321564937558,0.0,2.8319770008010887,2.552170470737454,4.830224998825981,0.10825964200142954,-0.2639738079896278,0.0,460.29798856438964,457.8279200930736,458.2246630480865,457.39896797536267
2.520000000000002,1.8176641348330052,1.899354084543882,17.56518429370828,0.24943273458894932,5.9394798794602295,0.0,3.0346597101367636,2.6925800667080386,4.814562956090086,0.1355287392671694,-0.2641366330204046,0.0,448.92593673073947,448.84323581684157,448.8958567522961,451.11587826145086
2.580000000000002,2.005882222041282,2.0650819271855196,17.853017382362147,0.2576893902029882,5.923870043194707,0.0,3.2403864956719803,2.8320571369551772,4.778789027339757,0.14147605349209513,-0.25322667555801515,0.0,444.9776749221987,445.802002978194,444.67464200157025,445.1791488859079
2.640000000000002,2.205827558995984,2.238690087648618,18.13635318323584,0.2665268110833443,5.908280543987114,0.0,3.425482652279319,2.955296475000185,4.665089498204839,0.1569190134648063,-0.278168362650875,0.0,421.2665958234157,419.0303773093441,418.78188853852686,420.1448568172474
2.700000000000002,2.4171044493167404,2.4197866372250254,18.412758916963423,0.27557175240582055,5.891794027850878,0.0,3.6181643472437113,3.081670611979453,4.547680254584374,0.1340818009671582,-0.268744087782606,0.0,419.87241892788387,420.6082540439059,421.1249965096595,419.16692491389813
2.760000000000002,2.6411867077697924,2.6092176897924313,18.684348383550695,0.2833858249756336,5.875545326894979,0.0,3.8522792051936596,3.232938938143013,4.504019970270879,0.1211571364237461,-0.2752942611053812,0.0,449.1400925940659,448.5350340212503,449.4675906042792,448.4339369521242
2.820000000000002,2.8797067790752333,2.8078841279082813,18.95345880002087,0.2909043673485998,5.859032028582728,0.0,4.099406097409779,3.3894212176215635,4.464925733626589,0.13252769596758476,-0.2750771279498219,0.0,454.2366064782379,454.1792123785125,452.53403826320897,453.4624537438279
2.880000000000002,3.134019052294426,3.0164533799936626,19.22154194703988,0.29890155381314987,5.842924023634403,0.0,4.378598265501098,3.5629964172153983,4.469356749042562,0.134760751710943,-0.25776903415334607,0.0,471.82330915916515,473.0895565562235,471.7094149972518,471.8970821733231
2.940000000000002,3.4036823539571817,3.2344742656675036,19.486347988443466,0.3068039456579186,5.827372321962308,0.0,4.611029504449624,3.7045496097849075,4.35648027730697,0.12477419028098036,-0.2622043789506972,0.0,434.0241542021351,433.58219567830895,435.26866191153357,434.4481823836835
